,VLF_capital,VNH_capital,VNM_capital,VHC_capital,SSC_capital,VHF_capital,SLS_capital,SJ1_capital,SSN_capital,MPC_capital,PAN_capital,SGC_capital,SBT_capital,SAF_capital,HAG_capital,MCF_capital,PSL_capital,OCH_capital,NSC_capital,HNM_capital,MSN_capital,AGF_capital,LAF_capital,KTS_capital,HHC_capital,KDC_capital,BLF_capital,IDI_capital,ICF_capital,BBC_capital,DBC_capital,CMX_capital,ABT_capital,ATA_capital,ASM_capital,CAN_capital,LSS_capital,AAM_capital,AGM_capital,ANV_capital,FMC_capital,ACL_capital,CAD_capital,AIG_capital,GCF_capital,FCS_capital,ANT_capital,HVA_capital,APF_capital,BAF_capital,C22_capital,CMM_capital,CNA_capital,LTG_capital,TT6_capital,HFX_capital,CMF_capital,CCA_capital,CBS_capital,BLT_capital,HSL_capital,AVF_capital,CMN_capital,HAF_capital,BNA_capital,NCG_capital,CLX_capital,DMN_capital,IDP_capital,ILA_capital,NSS_capital,CAT_capital,MCM_capital,MML_capital,HNG_capital,NGC_capital,NDF_capital,HDS_capital,MCH_capital,MLS_capital,HKB_capital,PRO_capital,HNF_capital,DAT_capital,KHS_capital,HVG_capital,QNS_capital,KTC_capital,APT_capital,SEA_capital,SNC_capital,THP_capital,TAR_capital,NCS_capital,JOS_capital,SPV_capital,SPH_capital,SPD_capital,VLC_capital,VSN_capital,TFC_capital,TCJ_capital,BCF_capital,TS4_capital,VSF_capital,BMV_capital,VOC_capital
2022-06-30,3.4805790676375965e-05,5.365892729274628e-05,0.23804749796516178,0.02995735309916478,0.0007247544531684249,0.00035623364196951256,0.0017344414358645278,0.0010377564026353221,0.0003661134106771296,0.016119362920535903,0.007676132523823875,0.0010381660957964084,0.02126329259658153,0.0010596187899039207,0.015948245326519978,0.00013469840991757497,0.00037156269227989983,0.0029004825563646633,0.002517966916831292,0.0005795164147616598,0.2899056099043444,0.00015791314717807867,0.0004279226939532606,0.00015291706597474048,0.0029402916794507685,0.03287114343205837,7.504998614593567e-05,0.008171747042237894,6.0330037172385e-05,0.0025488933120885304,0.010229715553645727,0.0028466042800785922,0.0007054771209781862,5.655940984911095e-05,0.008187409648042262,0.0005596118532186072,0.0012066569402972296,0.00020671376618891412,0.0008974093029392268,0.011764594725624378,0.006392605544576592,0.002085780513520175,6.410066449565906e-05,1.8128015977279148e-21,1.8128015977279148e-21,0.0001550851766856231,0.0003092059429212549,0.000173847673222107,0.0025055165954580966,0.010155604598727415,7.961824617221001e-05,1.8128015977279148e-21,6.366559211220435e-05,0.0051898715069368445,1.8128015977279148e-21,1.5553837708505508e-05,0.0025138482316012533,0.00045384938240396525,0.00022712953778252588,0.00013741036110777592,0.00036736424377956193,7.064487826345683e-05,0.000314209275330984,0.0008279971297622251,0.0006934183647501001,1.8128015977279148e-21,0.0025133877799954313,0.00017901415777563158,0.019839594359393132,0.00018440542972727442,4.5185892624966e-05,0.0003150431640659388,0.008103948262482868,0.03871888607721547,0.01004835925620583,8.130415165809696e-05,2.004958567087074e-05,1.8128015977279148e-21,0.1088412532849528,0.0001232705086454982,0.00010289461868703645,3.698115259364946e-05,0.0008288128904812026,0.0017411886834112714,0.0006674789866882114,0.0013168190805895575,0.025056108611411786,0.0008006238256365335,4.7857962180016955e-05,0.004912692329842649,0.00014837781077402983,0.00044051078824788333,0.0034321663881686742,0.0006350298380888817,4.6226440742061826e-05,0.00027761968788244377,0.0004894564313865369,0.00013487243887095687,0.006371544415614188,0.003508003130208025,0.00021349001856122107,8.157607189775616e-05,0.0015332766553662587,8.755831717025828e-05,0.006072885352388514,0.000646640832322329,0.0026650467616613485
2022-09-30,4.1284085832764304e-05,4.434216626482091e-05,0.26004960344074435,0.02868016910603756,0.0007651508371032654,0.00037558961606465335,0.0021334315874188964,0.0009802390129916973,0.0004465561950910672,0.015547015245838293,0.008720070480802956,0.0012073435336778418,0.01947477361546614,0.0009967813168288535,0.026778367998344252,0.00012921918865655226,0.0003682960942341983,0.002866950405053076,0.002431082201072047,0.0006619215095186543,0.2721722165334708,0.00015575185900518345,0.0003738962040254019,0.00016502739921566515,0.00276779214704364,0.0336712660017977,7.033584993730215e-05,0.006307780183985897,6.605453733242287e-05,0.0020384476091992176,0.011751513120996088,0.0022202810716893044,0.0006648725571355889,4.8164766804891686e-05,0.008511987220404202,0.00047973636777888143,0.0013104944979513812,0.00021995243507567203,0.0005356992396855175,0.009171806299625818,0.00527245940851205,0.001339423938838637,6.758357754845118e-05,1.9113002700353844e-21,1.9113002700353844e-21,0.0002931934614234279,0.00026516615426362905,0.00016496432630675397,0.002680954130574853,0.00724029211793454,0.00011648992885811659,1.9113002700353844e-21,6.712486548364268e-05,0.00500994040512242,1.9113002700353844e-21,2.1368337018995593e-05,0.0026504383104634676,0.00043146647945913774,0.00031767339528204113,0.000151298529376001,0.00042495085683858717,8.275930169253213e-05,0.00045394145933448383,0.0004960779850876839,0.0007346732429972811,1.9113002700353844e-21,0.002436433841828146,0.00013618014424002112,0.015511302600292681,0.00019442510866907945,4.764107053090199e-05,0.0003337436079524986,0.007312252573101373,0.034721292321549205,0.011908035234010093,8.572181711108696e-05,2.7178689839903164e-05,1.9113002700353844e-21,0.11004639283855062,0.00011773609663417966,0.00011834771272059098,4.357764615680675e-05,0.0008342825678704452,0.0016955985667602709,0.000393617000211627,0.0010846629032450804,0.026698571212070275,0.0006097238991439878,4.541249441604074e-05,0.005628779295254206,0.00010674612008147621,0.00040251983686945194,0.003115813168013303,0.0005898196181318393,3.727035526568999e-05,0.0003517404112951518,0.0004204860594077845,0.0002293560324042461,0.006230361055247844,0.0038594198284727303,0.00022509001020152712,9.747631377180459e-05,0.0019535113364991153,7.692983586892421e-05,0.004969380702091999,0.0006817760967237818,0.002937890225875709
2022-12-31,2.721921160328926e-05,3.7941931325797144e-05,0.30055907105878715,0.026118668768077783,0.0006560159926230327,0.000637970892566943,0.002065480383039963,0.0012871903305350938,0.00027763595835355047,0.014210636924767534,0.006306394391628268,0.0013025774333368925,0.0201252870616414,0.001366156975106909,0.019972682139375263,0.00014119347400760776,0.0003915071176836141,0.0032992983761562737,0.002402549077516999,0.0005859553916053542,0.2758444393352976,0.00013327103378186247,0.00039837378242898926,0.000151332630329833,0.003550869877338189,0.03777935015006611,7.58838626515943e-05,0.0051152651953764484,3.959158051387529e-05,0.001955782836155737,0.00837178610602437,0.0015969428965190405,0.0007321596750217493,2.969368538540646e-05,0.005343626132482105,0.0004710779462705629,0.0009811164822405613,0.00023318822304227012,0.00035990808748597727,0.005892132425456601,0.003982380987832699,0.0010299790911914358,3.0023615223022087e-05,2.062061485097671e-21,0.0010761898890724745,0.00031632023181398276,0.00016466798195395962,0.0001808015510133638,0.0026367951381011234,0.006382183399451546,7.653547408088516e-05,0.001090129424711735,7.24195993566302e-05,0.003903812321127507,2.062061485097671e-21,2.305384740339196e-05,0.003097849403492627,0.00047110475306986923,0.00031267656916981513,0.00017651246312436065,0.0003191782490323281,5.357235738283749e-05,0.00046134089193793174,0.0006368676896724158,0.0005661596013484166,2.062061485097671e-21,0.002103607899899419,0.00012887884281860445,0.022089652197698113,9.134107554388643e-05,5.139894457754455e-05,0.0003344581246369018,0.008610343937173836,0.024634066981266863,0.009509765667497797,6.734692810328993e-05,1.9548342878725924e-05,2.062061485097671e-21,0.09498437114110968,0.00011382579397739144,7.448166084172788e-05,2.3507500930113447e-05,0.0009334952343037156,0.001317071663515644,0.0003922288392033982,0.0007489407313874743,0.022914757232099157,0.0005456730204939712,4.3550738565262816e-05,0.005740263659140642,0.00011341338168037191,0.00042179880089969886,0.0017599076156863095,0.0006946631489767332,3.711710673175808e-05,0.0003643415196789373,0.0002783783004881856,0.0002845644849434786,0.006082050350295581,0.0036283518376407347,0.000214437897958277,0.00010310307425488355,0.0019510174120636764,4.9798784865108764e-05,0.004433432192959993,0.0014361763348948856,0.004787092234146124
2023-03-31,2.888284288326007e-05,3.500950652516372e-05,0.31184083389983813,0.02120136329469074,0.0007266682579070873,0.00045162263417461196,0.0026825596756075137,0.0012183308270756975,0.00015596735156960437,0.014737076724235042,0.007473468417455911,0.0009736078121823296,0.02120951394542863,0.0016925345929590398,0.016959353288991282,0.0001479326698220793,0.00035321091133237677,0.003325903119890553,0.002624102552087122,0.0008257867351622991,0.2448641907284306,0.0001660107037540107,0.00031895410919750405,0.0001583501861074733,0.0033013964653229384,0.03755831675728016,8.052186500787656e-05,0.005553444239190513,5.041368939623576e-05,0.0021600602954727076,0.008693055210578197,0.0018461650599680896,0.000780007429192332,2.1005703915098234e-05,0.0059456382360386605,0.00038390111998999843,0.0011865531356216377,0.00026421236955709494,0.00021305472814719942,0.008414036007855116,0.005078667192637823,0.0012851552226556037,3.185865093789898e-05,2.1880941578227324e-21,0.0010008999106128525,0.00033565364381000714,0.00037603710958678346,9.892373687516572e-05,0.0033874104466669504,0.007399806227632808,0.00010358437743132816,0.0010132341973804993,7.684586682273436e-05,0.004812249224169641,2.1880941578227324e-21,2.4462892684458147e-05,0.003065467400849861,0.00044108696080469545,0.000333062940327145,0.00022738674488093836,0.00039105181169776305,5.684668622023458e-05,0.0006352124863925704,0.0004886014254418162,0.0005352253357567029,2.1880941578227324e-21,0.002232179878914545,0.0001203451786802503,0.029962982435704312,0.00011750940865171204,5.454043497788943e-05,0.0003446335822337116,0.008075161489444793,0.027003817025229797,0.010600401571293168,5.48555205366159e-05,1.555734946211963e-05,2.1880941578227324e-21,0.08851807568391878,0.00011640660919616936,6.77433951261918e-05,5.5796401024479675e-05,0.0007995296052684264,0.0013460892687626512,0.0004776259451461773,0.0006953763233560643,0.028079628527429866,0.0007826812802531914,4.8138071472100115e-05,0.005658958515669042,0.00013817814606650557,0.0004296191593235466,0.0021587299342247512,0.0007300707443225016,4.266783607754328e-05,0.0003452550009745333,0.00029539271130606885,0.00030195699377953705,0.00620269991388799,0.004016511586076722,0.0002007095009087636,9.846423710202296e-05,0.0021095765870634215,4.227397912913519e-05,0.007658329552379563,0.0028122742734715605,0.00536750875003537
2023-06-30,3.0524269592383995e-05,4.239481887831111e-05,0.288276925331023,0.025002831973901078,0.0007409003336811407,0.0006120645988508971,0.002929058036302515,0.001054867883330137,0.0001510951344823008,0.014863074485831398,0.00854187980661858,0.0011566048499333638,0.023780472759887455,0.0012698096150431742,0.018267524703884916,0.00015544484289921554,0.00032291709591420793,0.003561164785778133,0.0024455027321764983,0.0010635164263813124,0.22928746010435577,0.00014891180131006778,0.0003611868989156593,0.0002624832816031754,0.0038066307870835542,0.0373986403472848,7.800646673609245e-05,0.006202302649150486,7.05449786135097e-05,0.0022344528448364894,0.012997624024770787,0.0020628153008667035,0.0007326291045179821,2.7980580459685332e-05,0.007564778859297873,0.0004442977018447005,0.0018795891331565304,0.0002359271670578013,0.00023610522529709022,0.009630148448001993,0.005670010261241963,0.0014152662386146598,3.527248930675485e-05,2.1197409439155554e-21,0.0009240798670905471,0.0005878041637477835,0.00037716126666900696,0.00013358607428555827,0.0033346535079932047,0.008207212986652246,9.836445876145745e-05,0.0016186765795927964,7.44453019503143e-05,0.005174219812387665,2.1197409439155554e-21,2.369870375297591e-05,0.003041991474571503,0.0004359501620075609,0.00035849694765783044,0.0002553015992851895,0.00046556718247594913,5.5070869722926124e-05,0.0005791471417328324,0.0010757685290371443,0.000677231794689693,2.1197409439155554e-21,0.0025956736596072514,0.00019077668495239998,0.04051174701078372,0.00016452581310294974,5.283666276803914e-05,0.0002615166797327499,0.008286915246143473,0.02155604840945663,0.009564275378428872,2.1939318769525998e-05,1.50713581112396e-05,2.1197409439155554e-21,0.09398565478034653,0.000129728145767632,9.84407694354384e-05,5.5961160919370665e-05,0.001110320306422968,0.00138031594993138,0.0004565498045005323,0.0006736536719763634,0.03358424282938274,0.0008340544692024536,4.849967279678791e-05,0.006163146794434478,0.00012750241777652067,0.00041619841589215584,0.0026224163113556906,0.0007072642843830886,3.1796114158733334e-05,0.00032554133520277536,0.0002861650274286,0.00029252425026034663,0.006860276597364706,0.0033234188809904523,0.0002140260036252658,9.538834247619999e-05,0.002167274014841918,4.095339503644853e-05,0.008372976728466444,0.0026890270507772926,0.005135288650211712
2023-09-30,3.099488853557588e-05,4.2915999510797375e-05,0.2917976030997036,0.028444495987796144,0.0007581369604320154,0.00081974526195196,0.0033223619706466705,0.000997379749741906,0.00013375486514198516,0.015014569733477449,0.008272013208114123,0.0010096127964543125,0.021554014370044953,0.0010457198547464293,0.01621892579882298,0.0001686598780774337,0.0003050175191156755,0.0029405407072213017,0.0023750667818153285,0.000838054101558071,0.2180568293069468,0.000167491609201862,0.0003729718253780964,0.0003411762355553515,0.004235968099862037,0.03595230637684369,7.311614731469183e-05,0.006084876780267673,6.612242887589522e-05,0.0020155578644319157,0.01252858694829683,0.002054971044167827,0.0007153024218462153,2.861066634053158e-05,0.006722767481144459,0.0006488064648264298,0.0018126824110037667,0.00021905041416969492,0.00022708921667065265,0.009063459739462735,0.005788831884012681,0.0013564634808338697,2.8928562633204154e-05,1.986851829203582e-21,0.0007929525650351495,0.0005450927993420028,0.0003118403682971606,0.0001415433243124632,0.0029799479264017254,0.0074932527256949735,9.527351891397018e-05,0.0012643331615136996,6.97782362416298e-05,0.00603429153269615,1.986851829203582e-21,1.1623083200840957e-05,0.0026135843702075603,0.0004950241332460725,0.0003110654960837712,0.00022991849367543852,0.000654186859579913,5.1618410522709054e-05,0.0004258220840349117,0.000950708600273914,0.0005901426777173647,1.986851829203582e-21,0.0024002560893059714,0.00013907962804425073,0.029675269235062765,0.0001285095763128877,4.952426869472849e-05,0.00026303533996460384,0.00740459939707591,0.017393020123957912,0.008369970963849345,1.1424398017920598e-05,1.412651650563747e-05,1.986851829203582e-21,0.09854560558593067,9.218992487504621e-05,8.201724350952388e-05,2.0861944206637612e-05,0.0011778057643518835,0.001362527352616599,0.0004904345055206121,0.0006314215113208983,0.033041790974465315,0.0007106968993061215,6.119503633947033e-05,0.005481227483815382,0.00017067057212858771,0.00037766079569501697,0.002411342722512927,0.000652966932556782,3.2783055181859104e-05,0.0003135013764263748,0.0002980277743805373,0.0002741855524300943,0.006054434236540615,0.0032436587959882588,0.00021262493535405055,8.94083323141612e-05,0.0018131771371092385,3.838597734021321e-05,0.03824689771216896,0.0021305051901586596,0.005379627828677228
2023-12-31,2.195888213552732e-05,3.578484496160008e-05,0.2740470523743636,0.02745151018806228,0.0007450059071934484,0.00043845584612183224,0.002594120673999829,0.001088764074105819,0.0001288254418617603,0.014101607793768444,0.008401391042319312,0.0009129283254055841,0.01987400827054864,0.0011994429397583588,0.02837917129679694,0.0001745731129774422,0.00027374999749658587,0.002805857161761824,0.002375398008551013,0.0008937265029159619,0.19594805150655067,0.00017140127444675493,0.00036900681490857233,0.0004821804535592873,0.0037513090314859163,0.03610212234324087,9.352857205872747e-05,0.005415914291148529,6.50633544756365e-05,0.0018584859230807,0.01603990408726265,0.0018066629612408555,0.0007955784326894642,2.6838633721200058e-05,0.007113030895750686,0.0006739140262796788,0.0016742183702863876,0.00019918536003767906,0.00023239003634835468,0.008295000258372683,0.005757740889724905,0.0012095074274038088,2.5374708245498234e-05,2.0332298273636406e-21,0.0009425443510709628,0.0005098323792114329,0.0003853377168819572,0.0001114209945395275,0.0028289587190603294,0.00886844019950336,0.00011930992626969844,0.0012938458006428526,7.140703153701106e-05,0.005364351582726588,2.0332298273636406e-21,5.022077673588192e-06,0.00328675058084039,0.00043688619269510753,0.0002823342938277151,0.00023943314447034232,0.0007275343632869125,3.521554060993825e-05,0.0006083098326699634,0.0007665276449160925,0.0005277939315063633,0.0036049978131088294,0.0023717666600793414,0.00013215993877863663,0.029759799412931325,0.00014266767052645196,5.02614413324292e-05,0.000286197430499706,0.007845827257830815,0.021746917926024657,0.01059398135709206,8.885214345579108e-06,1.4456264072555484e-05,2.0332298273636406e-21,0.11569654748324121,8.946211240400019e-05,7.34402613643747e-05,2.6838633721200058e-05,0.0011504014363223477,0.001186096819171544,0.00023125956056434046,0.0006461604391361648,0.031473657631931995,0.0006679159982889559,3.3995602713520066e-05,0.009182574207831041,0.00017465444217053673,0.00038647632558528087,0.001400976680246643,0.0007315357595871643,3.659813689254553e-05,0.0003249914556058044,0.0003049844741045461,0.00023910782769796414,0.006403149033824945,0.0035118250562698908,0.00024662264513990016,9.149534223136383e-05,0.0019237383679302812,3.9282000264665535e-05,0.03934299715948644,0.0013098147877069666,0.005054483290576714
2024-03-31,2.662227471378855e-05,4.1412427332559966e-05,0.25243037519015793,0.032539814776559005,0.0007632310357390803,0.00032911787114921095,0.0027521146239194386,0.000928063589137133,0.00010249575764808593,0.013192853111325651,0.009400299318671656,0.0009368212082565231,0.016975767422010367,0.001351080441724769,0.025511293912138768,0.00016053231652414496,0.0002814196289536732,0.0024773505636442126,0.002397749962249985,0.0007716022621213049,0.19731779251144851,0.0001454611510056169,0.00039763325315566954,0.00045257867013440535,0.0027196872143027823,0.033094715420048215,0.0001233128974590067,0.005363989020707686,0.00015381758723522276,0.001733672109667148,0.017245482493935357,0.0017068094949733046,0.0007439077013426555,2.2185228928157127e-05,0.008117153745463056,0.0004496206396106511,0.0016259887059880279,0.00018053230040287864,0.0002257753772637004,0.008428641754690694,0.005648891730603081,0.0012065066998762784,2.3072638085283415e-05,1.8487690773464275e-21,0.0008456824390505762,0.0004417633710319288,0.0003367717751294252,0.0001469031908859471,0.003036192782806336,0.008859208980190212,0.00010542420786660267,0.0014660553906449434,6.492876999640652e-05,0.004970766930570566,1.8487690773464275e-21,2.1149918244843132e-05,0.003444256791096394,0.00043158774603021405,0.0002701439863509373,0.00024292825676332057,0.00038178930216281067,3.202068041964012e-05,0.0006637820495304611,0.0005361430324304639,0.0005260561483444617,0.002547049157860173,0.002233442459269898,0.00012016999002751778,0.02890624403194233,0.0002018338177120642,4.5701571592003684e-05,0.0002988424287385859,0.00817322321404082,0.016731822342254503,0.008608090676414246,8.504337755793566e-06,1.3144748139933098e-05,1.8487690773464275e-21,0.16070058409048874,8.208534703418136e-05,6.677753907375295e-05,2.5513013267380695e-05,0.0011236818452111587,0.0011629275151850684,0.00023936013244404194,0.0005875388127806945,0.031690098323381655,0.0004791085063943266,6.507667152259424e-05,0.00823395527823165,0.00016722116304598435,0.00033943400260080407,0.001187020673801047,0.0007909218989795749,3.327784339223569e-05,0.0002779365480119525,0.00018487690773464274,0.0001863559229965199,0.0063958166230799664,0.0029464387416393216,0.0003050025273043042,7.395076309385709e-05,0.001749211013762245,3.5718218574332976e-05,0.030966882045552657,0.00043845407438347867,0.004255903391433022
2024-06-30,2.6296500094796354e-05,2.292515392879682e-05,0.22300949186162006,0.026528195860054667,0.0008176374145821196,0.00034248662863847746,0.0028605332803119474,0.0009459154505253187,0.0001068042465388652,0.012231732735440374,0.00845129056892763,0.0011627182940953337,0.014729242831943656,0.0010720880807878514,0.02156741168736383,0.00016566795059721703,0.00025659315669422444,0.0021576615462397006,0.002266623454324806,0.0006885637409437444,0.18112301054523874,0.0001421022408968803,0.0004099556937855431,0.0004040558379950439,0.003184708442249798,0.02655529811188314,9.886472631793629e-05,0.004315127554401773,0.00012730203122814237,0.0015531589505989886,0.016502697340740637,0.0017864089064398322,0.0007051339073496323,1.6182461596797757e-05,0.006209159944498809,0.00037927644367494737,0.0016877801743535156,0.00014602143081485474,0.00013253436047777362,0.007132937450425093,0.0054074201127624595,0.0010789150567740004,3.155580011375563e-05,1.6856730829997663e-21,0.0011643786820820885,0.0005320827086488761,0.0004094162783989832,0.0001477998159174195,0.002992885588096757,0.007876223196662258,9.612382188497867e-05,0.0015347547718787974,5.920083867495178e-05,0.00375141487602349,1.6856730829997663e-21,2.6296500094796354e-05,0.0034407958970191226,0.00037416885423345803,0.00024309597231864528,0.0002983641356909586,0.00032143088615872744,2.9195857797555952e-05,0.000605224063720236,0.0004888451940699322,0.0005259300018959271,0.002362740533517452,0.0024714293625631113,0.00012221129851748306,0.025939474535817,0.00015264106901179483,4.166983861175423e-05,0.00028379992025384063,0.007365042834242578,0.015699566828710813,0.009063375322095672,8.141800990888871e-06,1.1985135620128339e-05,7.275365026226992e-05,0.24420224247821024,9.30491541815871e-05,6.958458486623035e-05,2.427369239519663e-05,0.0010291034171713573,0.0010288404521704095,0.0002508787249428552,0.0005357069057773256,0.029743364414914278,0.0005598963145183723,4.746855401727342e-05,0.008967780801558757,0.00015246913035732885,0.00028400220102380063,0.0008051280346331783,0.0008327899299252045,2.5285096244996493e-05,0.0002996587326187025,0.0001685673082999766,0.00016182461596797755,0.006698443413570321,0.002884245643570505,0.00047179966785463863,6.742692331999064e-05,0.0016188985151628964,3.2567203963555486e-05,0.027729322215346155,0.0004882956646448743,0.00367513816901775
2024-09-30,2.5835920033375774e-05,1.8548865664987734e-05,0.24264069283140072,0.026881529527803448,0.0007158702842581204,0.0004614692793653735,0.0029954563162388694,0.0007852629156298156,8.525853611014006e-05,0.010623200350133689,0.008164879435983584,0.0012993314783451898,0.01582027784120644,0.0010036261243734435,0.019000646474340594,0.00015740037435718165,0.00023841916974389594,0.0018548865664987735,0.0023172832891473964,0.0006397371275956662,0.18033286694639641,0.00011634444758619538,0.0004266901562435214,0.00035559169169013533,0.0031370769055910504,0.02447754685315944,7.618284112405677e-05,0.004275745396600484,8.691468483022824e-05,0.001528757760539007,0.016075076321792003,0.0013669685920735916,0.0007914734733301463,1.1924270784634971e-05,0.005720281370128127,0.00035607197481896097,0.001631687403492488,0.00013529078894400427,0.00011695059801774766,0.007268214020548316,0.005096085542121769,0.0009893501224062832,1.7223946688917184e-05,1.6561487200881906e-21,0.0010219596907048197,0.00041527929156211376,0.0005607057106730577,0.00014748004352385338,0.0029118406796590566,0.008490329220968113,5.425543207008912e-05,0.0013943778533910512,5.816394304949725e-05,0.002301483630357755,0.00023086713158029378,1.5932150687248394e-05,0.004024441389814303,0.0003751176850999752,0.0002836916511562267,0.00027160839009446325,0.0002857552124614566,2.8684495831927462e-05,0.0005167184006675154,0.0003337967745337748,0.00048364842302479444,0.0019443848433323392,0.002194363931142451,0.00010764966680573239,0.02507574777085529,0.00014380008106781742,4.0939996360580076e-05,0.0002788291985140477,0.006589318912614884,0.013952986720794203,0.008445629767012932,6.856455701165108e-06,1.1775217399827036e-05,7.147937875900631e-05,0.23880902715260466,9.20818688369034e-05,6.836581916524051e-05,2.3848541569269942e-05,0.0013250845909425614,0.0009283044805838325,0.00023045309440027174,0.0005263240632440269,0.029526813070964317,0.0007253931393986275,4.372232621032823e-05,0.01024742020554568,0.00017389561560926002,0.00028618249883123934,0.0006613498683928171,0.0008004166764186224,2.235800772119057e-05,0.00026829609265428687,0.00013249189760705524,0.0001589902771284663,0.0063347688543373285,0.002545666197647558,0.0006162860617192175,6.624594880352762e-05,0.002043621274640023,3.1996793272103845e-05,0.02600153490538459,0.0004681203726252476,0.003651112345332023
2024-12-31,2.4022036535142046e-05,1.7349248608713703e-05,0.21965149656820512,0.02621571556595537,0.0008098262247211603,0.0006527654789028531,0.002869131988666029,0.000798232255698991,8.587878061313284e-05,0.0102323365998721,0.0077712455929071665,0.0013620828354821864,0.014823598378560574,0.001171074281088175,0.020109046967205203,0.0001531404829115306,0.00023424822015726717,0.001901744559032079,0.0023194610832264935,0.00063698433545685,0.16796741768405435,0.00012187847147621377,0.00046149001299178446,0.00035562623253899874,0.0030367857853175408,0.024220518612013665,6.714492850968524e-05,0.003705259006999206,8.11411011853687e-05,0.0015931948453140321,0.0144611492203668,0.0013106172904026262,0.0007785308493462114,8.007345511714018e-06,0.00524931544202302,0.0004587541699419489,0.0015166162628733586,0.0001226124781481209,0.00010535331217641397,0.007685366812294034,0.004991328778817484,0.0009797988151771064,2.0819098330456443e-05,0.014798909063232786,0.0012137634418475,0.00040353684985075424,0.0006046880418929367,0.00014398208148250764,0.002585038042698342,0.009369428347196203,9.969145162083951e-05,0.0015025116573938709,1.6681969816070869e-21,0.001293503257568319,0.00027700410879585673,1.6681969816070869e-21,0.004594214487345917,0.00028968240585607063,0.00026612746447577854,0.00025423321999692,0.00025950138606483525,1.6681969816070869e-21,1.6681969816070869e-21,0.00031203624540960563,0.0004892488107657264,0.0017586799858894553,0.002224774222550475,0.00011260329625847837,0.025876737939292807,0.00013078664335799563,6.35749869690461e-05,0.00028392712626952615,0.0063675078787942515,0.013176087039525415,0.009061879551667122,1.6681969816070869e-21,1.6681969816070869e-21,1.6681969816070869e-21,0.26593061723194894,9.141719459206835e-05,6.025527497564797e-05,1.6681969816070869e-21,0.001421303828329238,0.0008600222718977177,0.00023616664668611528,1.6681969816070869e-21,0.030048231311499495,0.0006088918982865867,3.963636028298439e-05,0.008132460285334549,0.00018350166797677955,0.0003026776603427899,0.0005747272241032736,0.000758462439657478,2.252065925169567e-05,0.00024142146717817764,0.00013345575852856696,1.6681969816070869e-21,0.005742768109182396,0.0024427241581974415,0.0012191183541584592,1.6681969816070869e-21,0.0022620751070592097,1.6681969816070869e-21,0.025857053214909845,0.000322962935639132,0.0035557618662955055
