,WCS_capital,WTC_capital,VST_capital,VSG_capital,VTO_capital,VSC_capital,VNT_capital,VNL_capital,VNA_capital,VOS_capital,VIP_capital,VFC_capital,VFR_capital,VNF_capital,TMS_capital,TCO_capital,TCL_capital,SWC_capital,STG_capital,VGP_capital,SGS_capital,SSG_capital,TJC_capital,SFI_capital,MHC_capital,PVT_capital,PTT_capital,PTS_capital,PSP_capital,PSC_capital,PRC_capital,PJT_capital,PDN_capital,PCT_capital,NOS_capital,DXP_capital,GSP_capital,GMD_capital,HTV_capital,DL1_capital,HCT_capital,HMH_capital,DNL_capital,DVP_capital,CLL_capital,HNB_capital,CAG_capital,CIA_capital,ACV_capital,CCP_capital,DOP_capital,HAH_capital,CCT_capital,EMS_capital,DDH_capital,ASG_capital,CMP_capital,CDN_capital,TAB_capital,CCR_capital,TUG_capital,CPI_capital,IST_capital,SGP_capital,ISG_capital,VSM_capital,GIC_capital,ILB_capital,HHN_capital,DDM_capital,NAP_capital,NAS_capital,NCT_capital,PAP_capital,PHP_capital,PLO_capital,PNP_capital,PSN_capital,PVP_capital,QSP_capital,QNP_capital,CQN_capital,PQN_capital,RAT_capital,DS3_capital,SAC_capital,SGN_capital,TNP_capital,PDV_capital,TSG_capital,VIN_capital,STS_capital,VMT_capital,SHC_capital,TBH_capital,TCW_capital,TOT_capital,TR1_capital,TRS_capital,VPA_capital,VGR_capital,VMS_capital,VLG_capital,MVN_capital,VSA_capital,VSE_capital,VTP_capital,VTX_capital
2022-09-30,0.0013106709736754808,0.0003332000420976378,0.0008592522297729993,9.255556724934382e-05,0.0017533322780876788,0.01951776799321457,0.0044640054932907165,0.0006041118702649626,0.0027601079850851596,0.006526008905326461,0.0013417864725562146,0.0036789727314807184,0.00034329701307029344,0.0012610914805427505,0.02309992423569549,0.0005979089644307611,0.0030218416666383404,0.004968382849944776,0.008899705811288088,0.0006744170791475642,0.0006300509886937152,9.524809284205202e-05,0.0003956733671624494,0.0025142803984709024,0.0008081615566513613,0.020872189142114573,0.00030987603915080315,0.00018715745394914588,0.0011577860048645192,0.000320114367717076,3.594521666265426e-05,0.0007374827598427716,0.006424467033911454,0.0009676263848795037,0.00011157152924784537,0.0019212751962758609,0.0018205982987075109,0.05247476590256943,0.0004501599881878904,0.001751420584916856,0.00011227831721593127,0.0005040407909549721,0.00022707078020405382,0.005651611219094478,0.00266741779155618,0.0004939943048371797,0.0004273038115627888,0.0007111969787439579,0.549527645186786,9.693092133749461e-05,0.0001934613294930739,0.009822595883444743,0.0009400279975542448,0.0015415045583953443,0.0001898634421698176,0.007389448012396121,0.0008800116020927794,0.00754364895309052,3.3656569908852303e-21,0.0010670142358203444,0.00014739558225882775,0.0004545319766190504,0.001162666207501303,0.01151682722477248,0.0002369422521583202,0.00021856576498808684,0.0005461148689980283,0.002499320053146417,1.1638441874481127e-05,0.00015192575656855929,0.0008220280634538085,0.0008659835437547697,0.006625861216932044,0.008276823671984956,0.016607598825533806,5.815855280249678e-05,0.0009927072607755806,0.0015374321134363732,0.0032703045626764605,0.0006819090316092748,3.3656569908852303e-21,0.004043836874548604,0.0004038788389062276,0.0002911091357696271,0.00015125262517038223,7.741011079036029e-05,0.0071776337553317495,0.00033024499525964053,0.0014816497144694413,9.233679954493629e-05,0.0017911521656942563,0.00031805458563865423,3.3656569908852303e-21,0.00013618457882218907,0.004543468654845516,0.0014647339224332524,0.0002724835899820682,0.0001860939063400261,0.0004699130290673958,0.0002032856822494679,0.006410556773568125,0.00033471458774353614,0.00025855650135378516,0.12312341315583492,0.0009790124024796683,0.00022974984316879847,0.017487913336755763,0.0009753673959585397
2022-12-31,0.0012926301018467558,0.00031305950884718414,0.0006489602694128323,6.281344222577622e-05,0.0016961913526131426,0.016723988299407563,0.0036857046853826314,0.0005631342660807036,0.0019483587715849857,0.005502054458065318,0.001670468072369025,0.004506182601155494,0.0003980424012702931,0.0008667516045483874,0.021365307135546227,0.0004742414888046104,0.0028992132085638,0.004710638676096593,0.013207617905441288,0.0006730846620366572,0.0006578280494917655,8.078413291603838e-05,0.0005566614584246035,0.0020760279326607774,0.0005420934424388713,0.02338997920092412,0.0006346005118986508,0.00016647241693633523,0.000940522129583815,0.00029336228824761455,5.889012134236944e-05,0.0006465317069139427,0.008278509374672796,0.0008229568633858382,7.860077797236168e-05,0.0013822752968265157,0.0015839467544625254,0.050771870220562516,0.00043518966638124814,0.0010701798231621553,0.00011266111509371841,0.0004987454492878745,0.00024121033616219194,0.0051486868579502555,0.002456576622320812,0.0004521728088354474,0.00034394894278880114,0.0006406971107029173,0.618642538565698,0.0001346290248347118,0.00016055720454277419,0.007619270541986654,0.001139207429458396,0.001550450730618919,0.00018948833705029346,0.00715220053442012,0.0008815379560284871,0.008642760159430184,3.3590076056564823e-21,0.0009357019536696979,0.0001295098972436913,0.000306509444016154,0.0010973877847679728,0.009023792546185433,0.00019213523504355077,0.00016993891278537274,0.0003657959282559909,0.0018170887543559303,1.1615448300360116e-05,9.015576413581997e-05,0.000623247066191532,0.0010315512356971056,0.006540605865612611,0.009896980009306257,0.01732169683077329,5.320668047359868e-05,0.0008647395589925992,0.001389285545699521,0.003852519721094744,0.0005543168711158552,3.3590076056564823e-21,0.0048117783951029105,0.0004030809126787778,0.00018549783601477357,0.00017251863062651689,7.631665280051527e-05,0.006615447914074243,0.00020677043118139604,0.001445417921797646,8.944701353102646e-05,0.0014895351276903387,0.0002185706249000673,3.3590076056564823e-21,0.00011554986163458298,0.00203270345256302,0.0014154858050236415,0.00028894183423857056,0.00014060805837278032,0.0003211715122148446,0.00014201884156715604,0.006391512954027942,0.0005051611538146784,0.00018125205040122374,0.0708970552611536,0.000759212976053295,0.00017398987595779446,0.009700404166208031,0.0012697048749381501
2023-03-31,0.001229664785121973,0.00036928410648084275,0.0005898287811846794,6.0179632167248454e-05,0.0022129350080864504,0.01654364074937005,0.0034510283610091207,0.0005399754268097656,0.001983329195584704,0.004447138045268371,0.0021548411472613617,0.006221254117342548,0.00032312359317073744,0.0008357001908579938,0.02109464336888344,0.0004961810672189634,0.003225929182325353,0.004336318620351296,0.015780689527488782,0.000685165628007817,0.0007041016963568069,0.00011369163463414835,0.00047137748473366687,0.002422667864783875,0.0005280249828083717,0.022397764917519557,0.0006459907390453075,0.0001763536766282958,0.0008343085368641263,0.0002853335196075312,0.00010664104363819002,0.0007134774095046816,0.009288657839069153,0.0011283681031359085,6.66762970034855e-05,0.0016590088483651858,0.0018412163619406596,0.058633699480006615,0.0004223960511657217,0.0012346398626676175,0.00011468323084599506,0.00046830695577422434,0.00031831948048920416,0.005755361185449578,0.0029529051329338497,0.000501867358599312,0.0003590877619852329,0.0007481080523791073,0.6103924350400108,0.00012965975294216257,0.00013949365192585613,0.008224705877433177,0.001091439692487824,0.001277415271668315,0.0002698235871353358,0.006631686047317747,0.0008973603787484479,0.008276580036501887,3.419297282230026e-21,0.0008360523784780637,0.00013608119323819056,0.00042433479272474615,0.0010104023468989725,0.008756792985412837,0.00017752991489338295,0.00022600187316627578,0.00046172822780321375,0.0022987251768976018,1.182393000195143e-05,0.00011263165247665704,0.0005271017725421696,0.0009081653581602949,0.007002009620172388,0.012057809936055961,0.018929605877126467,6.154735108014046e-05,0.0008758564181405033,0.0012733463079024616,0.003091947437618452,0.0006207665829942966,3.419297282230026e-21,0.006544534998188269,0.00041031567386760307,0.0002729522441485762,0.00020122564505923698,7.9601240730315e-05,0.007839559650860068,0.0003554154367041178,0.00223981410402206,0.00010748219076961863,0.001289570873506643,0.0003415877984947796,0.00038843217126133093,0.00013835502593087352,0.0016553502002732,0.0015879216578676238,0.0003705697622589612,0.00014313178423414885,0.00046162222958746457,0.00015489416688502014,0.006311434663864084,0.00048560860002230816,0.00014080666208223246,0.05739081227229425,0.0009194045883269849,0.00017711276062495088,0.010095242713568958,0.0012924943726829498
2023-06-30,0.001523238969171675,0.00044167882078307446,0.0010015533823390845,5.322264350594168e-05,0.002300210075994746,0.02015079785857518,0.0032987670926247627,0.0006705223637953754,0.001789594107808229,0.006120604003183294,0.002431289843715094,0.005982010857087497,0.00041472189744889623,0.0009115034343396808,0.022239783160167583,0.0005021556414785597,0.0035663802210169106,0.005356859068873031,0.016069056559661777,0.0007701592996574727,0.0008858459729508423,0.00013409341350847643,0.00045593142999206823,0.0025489084298474123,0.0007216161015610794,0.02532043072684491,0.0005907713429159527,0.00017650563955425022,0.0009400363008841648,0.00029163243828606386,7.568674628442356e-05,0.0008123572527228979,0.015241133411721298,0.0012960059295278007,6.065307750190108e-05,0.002130187922103947,0.0020731878533154077,0.059721197398333405,0.00041244438302873935,0.0017984415082871385,3.207182673604797e-05,0.0004600648249033089,0.00034194857249405115,0.006830469650983321,0.0035039853115457244,0.0004123718066966859,0.00037915949474265343,0.0007496789499551214,0.5529953620820763,0.00011943990646528213,0.0001715289767848635,0.01093731199273982,0.00068947515450879,0.0012853268406684917,0.0002727211197623942,0.0064487181443816126,0.000906996789720736,0.008454416920918837,3.456015812074136e-21,0.000997440723522716,0.0001357695811773324,0.0003532048159939766,0.0010995314306113863,0.011534483876939736,0.00011252787484113385,0.00019964020940027447,0.0005816854773460098,0.002383527705192229,1.195090267815236e-05,8.011044652387845e-05,0.0003744938733963533,0.0010584739627639455,0.007321680090385043,0.011465678058137153,0.025359829307102556,7.464994154080132e-05,0.0005786752875736933,0.0011183667167871903,0.004035458335158109,0.0007774791411474458,3.456015812074136e-21,0.006625182311746117,0.00041472189744889623,0.0004165777779399801,0.00020338653054056285,9.649196147310986e-05,0.008010578090253215,0.00044928551158544957,0.0022981330104916895,0.00013627761550170732,0.001486726162117112,0.00034525597962620615,0.0004855011012801745,0.00014860867991918782,0.001319195795626818,0.0016402251044103848,0.0003596053572779379,0.00017439746990888501,0.0005703635695456549,0.00020352477117304584,0.007466476784863512,0.0005776039226719502,0.00018157907076637506,0.07335949288469933,0.0009054001104155577,0.0002337649095286945,0.014876115933681653,0.0010886449808033525
2023-09-30,0.0013459694239466862,0.00039321919271539403,0.0006743692865955805,9.675733242458328e-05,0.002269816252710945,0.016874244211617206,0.0027797045898300147,0.0006072646558453594,0.0014853716547361786,0.006043260998235757,0.002459232576678289,0.008273996410550565,0.0005375407356921294,0.000911900393141331,0.022530791888950765,0.0007645621063994386,0.0036245492195607332,0.005202677600518889,0.014987417588530299,0.0008159477429089656,0.0008397363638303227,0.00012786953864191562,0.00031323313124440516,0.002316572523248238,0.0011719854058276672,0.029516524687986847,0.0005246397580355182,0.00016912008891666554,0.000860065177107407,0.00026388363388522715,6.3136602774021e-05,0.0007771275283240723,0.0129073629889866,0.001286839943020552,5.717478734179921e-05,0.0022070738464764314,0.0025643885758702316,0.07416713413978195,0.00040543602761748784,0.0016607076692510294,7.297522714850725e-05,0.0004545314148107024,0.00024304985809885644,0.007645458172862359,0.0037726889306722027,0.00036520191800659213,0.00034437791568814314,0.0006213970904601014,0.5312117636483167,0.0001978149907347036,0.00015051466381643677,0.013333166923752858,0.0010027578087638631,0.001323132087236372,0.00018647776794556052,0.006170602769609903,0.0008549829737881359,0.008185670323119745,3.25782264055836e-21,0.0008636162037856157,0.0001275437563778598,0.0002853852633129123,0.0010882756530785202,0.013741007224479079,6.59383302449012e-05,0.00017578559403924797,0.0005629126584167978,0.002301114154818789,1.1265550691050808e-05,5.5643610700736775e-05,0.00035091636572774366,0.0009842533761654916,0.00693679704515226,0.010052337539706876,0.024086613958289017,7.036896903606057e-05,0.0008837984150438747,0.0014334419618456783,0.0042195742357455145,0.000700523086753983,3.25782264055836e-21,0.007095537711136107,0.00039093871686700317,0.0002787067268997677,0.00018823699217146203,8.783089838945338e-05,0.007401675304669376,0.00042352020109522726,0.0020392894648423947,0.00012634161982349375,0.001673950718284899,0.00032545648179178015,0.00035966361951764294,0.00012467687245416842,0.004792191947808536,0.0016432457398976366,0.0003935319436888876,0.00017803349166123323,0.0005505720262543628,0.00017217592655350932,0.006766083880964362,0.0008573286060893379,0.00018504432598371483,0.07423726854558788,0.0008677178024900785,0.00019716342620659195,0.01794739053635297,0.0006841427545172555
2023-12-31,0.0014941533493601506,0.00044348203760718677,0.0006215677933338227,8.384582273510875e-05,0.0024720901422421175,0.018134604164373253,0.0019324729788733168,0.0006321489975748566,0.0013299610543429272,0.00552966665641461,0.002527587761604554,0.008648350144784586,0.0006444348358979432,0.0008665673661878617,0.024424953385793594,0.0005824616858457577,0.003722879258761905,0.005463317585944472,0.016654378922756702,0.0008147943030006415,0.0008232135323083405,0.00018553486807706916,0.00043741187721743835,0.0024033954675574476,0.001348895658526703,0.029281733061835017,0.0005007882321542404,0.0001589051576001251,0.001108705094017967,0.0002783958491079115,8.901516023596752e-05,0.0008385552390468141,0.01181948924291529,0.0012472932307702128,7.431788833339186e-05,0.002563066324613129,0.002301768786877026,0.08386862048360448,0.00043072846432256137,0.0015453963129242938,6.721524632483924e-05,0.0007095712601714989,0.0004284729423969186,0.00941290624821254,0.004084123096020309,0.00040386315401313847,0.000342818544477193,0.0006414205439235819,0.4978155166209048,0.00014884365887191204,0.00018987267675741446,0.01374278075772877,0.0006813339273082288,0.001541030786616598,0.00019831962369246383,0.006134603873338163,0.0009092767652314852,0.009069069080930216,3.464703418806147e-21,0.0009099697059152465,0.00013470766892318298,0.0003288003544447033,0.0011417930116675655,0.012889944011189636,9.451710926503169e-05,0.00018694846707194206,0.0005906938211688411,0.0023997055584164192,3.831961981199597e-06,4.2269381709434986e-05,0.0008454742517741699,0.0008598354474451215,0.007616949513447022,0.011655262300863877,0.023055695665274566,6.236466153851065e-05,0.0009449424222246757,0.0015244695042747045,0.004347405908815389,0.000779433539908306,3.464703418806147e-21,0.007546124046159787,0.0004157644102567376,0.00030662625256434395,0.00017794716758988367,9.770463641033334e-05,0.008164192489040618,0.0004570567456020692,0.0020176388536109905,0.00011642789368556175,0.0016866003007577383,0.0003461238715387341,0.0002871546193506534,0.00016388047170953074,0.008999532483314776,0.0017607622774372838,0.0005013980199559502,0.00017770463835056725,0.0006404850740005043,0.00016218276703431573,0.007195748983526178,0.0010131139266931054,0.0001771156387693702,0.07687167964695282,0.0009667873772802483,0.00019734950673519814,0.023560308930003167,0.0007275877179492908
2024-03-31,0.001429589227684605,0.0003390650636728285,0.0005594139223022243,5.096110265279062e-05,0.00234822101334508,0.017879251165048987,0.0024994104437436855,0.0005568774492383695,0.0012158276706765215,0.0048239316488380216,0.002102435036147231,0.005261409550974658,0.0005602825774610787,0.0007673468031943948,0.02494684091024359,0.0005739494186270544,0.0031602485423937476,0.005090377141230622,0.013832985942692548,0.0005747891186139469,0.0007588571467751912,0.00016446537674309698,0.00036331212467365055,0.002259128844735778,0.0011398927322066675,0.02655351417861225,0.00035832025302743405,0.0001201523815727386,0.0010423861906252627,0.00022077739517443066,8.46765048851255e-05,0.0007072850899940064,0.011915458634693454,0.0013898482541670168,5.646258532553506e-05,0.0023917580099068613,0.0019467430765085633,0.07923698628037934,0.0003379676626554758,0.0014145180606784814,5.617303360591693e-05,0.0005040516335112382,0.0003354225030400324,0.008204737527099291,0.003839455802136384,0.0003245874776919221,0.0002940918905817408,0.0005793640357839133,0.5345402713801486,0.00017651072827921114,0.00018630626295389245,0.013104250861309232,0.0006519256967202164,0.0013346886515797633,0.00016573940430941676,0.005560609133890463,0.0007598995329658165,0.007742584027416796,2.8955171961812854e-21,0.0008016239357627889,0.00013227880759034586,0.00035933368404609747,0.0010493354318960976,0.012713897501540445,0.0001299508117646161,0.00016814847461663957,0.0005787907233790695,0.0022324871910137135,2.0268620373268995e-06,4.592290273143518e-05,0.0005652628670385105,0.0005719804669336512,0.006560593370694847,0.01477871976930928,0.02121855269982019,4.3780220006261037e-05,0.0008591665490024996,0.0013435199790281164,0.003633208112252391,0.000723937209389245,0.0037444944201704224,0.005780900082175936,0.0003474620635417542,0.00026479504759077856,0.00015491016999569877,8.883446757884183e-05,0.007001447445882234,0.0004348053397645627,0.0017818752228751973,0.00013724461958179675,0.0014235520743305671,0.0002892621678985104,0.0001964318865889384,0.00013820303577373274,0.003396615402152418,0.00161685680234763,0.00043953951038031903,0.00018007800546490646,0.00055822676025179,0.0001311669289870122,0.009943278439616437,0.0007768383085634769,0.00022613989302175836,0.0611143726860257,0.0008594039814125864,0.00015977463888528333,0.030418132025183446,0.0004864468889584559
2024-06-30,0.0010672986221271388,0.00024327137450333422,0.0005733808656099081,4.1133844706797755e-05,0.0020582711101872196,0.012190426217306585,0.0015346248022682577,0.0004634039226256425,0.0016881496065022147,0.005453350624007278,0.001849984278353707,0.005547252128085422,0.0004580814524166114,0.0007362667357150185,0.01610855372857714,0.0004622987102325103,0.0022272522681897914,0.004474676740021149,0.00936325759873719,0.00048061781339536595,0.0006132682301740756,0.00011997371372816012,0.0002965791752698206,0.00159050866199618,0.0007446472372073024,0.020922667786105548,0.0002502308886330197,0.00010784546194036791,0.0008725360998411645,0.0001690227073406599,4.811413350552707e-05,0.0005172892591915476,0.009031787366808245,0.0010698954557576185,4.4561665099030906e-05,0.0016052794516863483,0.0015498110853393026,0.059207308182879115,0.00024493334802684115,0.0011031349262277579,4.071835132592101e-05,0.00036696375399034123,0.0002143945845324004,0.006323809256944059,0.0027243485490707296,0.0002447256013364028,0.00028382352847690454,0.0004079106266757444,0.551762745002891,0.00010969025255146068,0.00012205118063254385,0.011402852281453999,0.0005743157257168807,0.0013502496145042018,0.00010171277963862718,0.0036594995014100186,0.0005452104143864648,0.006684249764854635,2.0774669043837252e-21,0.0007375111383907442,0.00010842507520669098,0.00030331016804002384,0.0009199023452611134,0.013705360788255093,0.00010420573992388766,0.00012784731329577444,0.00037706024314564606,0.0016256801766873965,1.4542268330686074e-06,6.589725020705176e-05,0.000504720584420026,0.0004396958703128154,0.005204561497405901,0.012290294206334117,0.02044788349977769,3.8890180450063334e-05,0.0006632583162942612,0.0009307051731639088,0.00318625877299212,0.0005631597284403403,0.003256470921959576,0.004362680499205822,0.000249296028526047,0.00018385582103795967,0.00014893360237526923,0.00017068468086416683,0.0055098473364719935,0.00033084283692382134,0.0017425979365992077,0.00011592265326461186,0.0009959376339615579,0.00020753894374793413,0.00015223677475323936,0.00018759526146585036,0.0025336994112554346,0.0013711281568932585,0.00033026737859130704,0.0001423895816264605,0.0004388648835510619,0.00010352017584544102,0.007569350384533512,0.0004580814524166114,0.0003304003364731876,0.13079620277773857,0.0008064165606753437,0.00010908778714918941,0.020607208591608688,0.000392641244928524
2024-09-30,0.001519092649208094,0.00027423050199481034,0.0005311411828110011,5.2921675823559886e-05,0.002460184377194144,0.012245835232499832,0.0015253951396925365,0.0005477754277346335,0.0022164560047194587,0.0052705178058827145,0.0021750808763483114,0.00894376321418162,0.00042577893730773184,0.0008006808999032686,0.018143270426780593,0.0007737149005404455,0.002557175375794414,0.004713204448846243,0.01083003607237645,0.0005572652464220856,0.0006408333836089253,0.00014192631243591062,0.0003537573475733053,0.0017579618496298894,0.0007178344219322049,0.023935511762708434,0.0008136707657872333,0.00011315616503364806,0.0010584335164711977,0.00019225001508267758,5.831006463468598e-05,0.0006019720348393975,0.009523496117521527,0.0014312907779553698,4.221706412288528e-05,0.0016714589649655612,0.0018979396821832053,0.06615695395150276,0.00030724641111655395,0.0018393650091694015,4.3299552946549e-05,0.00044954558081394873,0.00031031346278360115,0.0071396151747420795,0.0030915880803835984,0.00027880101036139047,0.00025893132662036303,0.00046782761428026937,0.5435840310094077,0.00018763139610171234,0.0001379331314419511,0.011861299119373687,0.0007884126932350797,0.0013841423758580162,0.00011777478401461328,0.004150021596854797,0.0006313074819606844,0.007025352465577575,0.0002658111444774258,0.0007366937827711461,0.00011041386001369996,0.00036876785926144237,0.0011763045217145812,0.01368431854730577,0.00012277828791065895,0.00014967212135190438,0.0004249610568631859,0.0019036167346806415,1.6838715034769055e-06,5.5760202072278095e-05,0.0004706420852217951,0.000523106710208697,0.007134419228388494,0.014063694797039115,0.021002448156723592,6.408333836089252e-05,0.0008559118852173112,0.001048811393594187,0.004028674599722093,0.0006754730259661644,0.003547195598610064,0.004871199706486763,0.00028866368631032664,0.00022708209989745698,0.0001595829079152256,0.00018089591008780471,0.006382354104321323,0.0004987146287154744,0.002416884824247595,0.00012751718342758682,0.0011348091168074718,0.00024031251885334696,0.00016319120399410468,0.00012619414153199778,0.0029338093205078125,0.0014577516158671496,0.00039835588710825077,0.00016598161962843783,0.0005284950990198231,0.0001089705415821483,0.008679395388135747,0.0004048508200502331,0.0002835158505711258,0.09963876626295122,0.0008174233937092675,0.00013915995210876997,0.02302930023015155,0.0004546453059387645
2024-12-31,0.0014253856616499641,0.00024097085902610716,0.0004453657840928945,5.20669177538553e-05,0.0022261942204340017,0.009903773214441384,0.0010214582592074522,0.0004914514608816374,0.001616656281001937,0.0043675968198481924,0.0019896232311106482,0.006515852028065937,0.00036791086512021716,0.0010094097162561468,0.01599071862869612,0.0007926004888984607,0.002251420857238297,0.004042286160162947,0.008459798372237976,0.0005319862018106719,0.0005576754166032765,0.00011618237845901595,0.0003663617667407636,0.0015473771590319308,0.0005858819162624932,0.02037408613065736,0.0003834018489147527,9.638834361044286e-05,0.0010757627635094068,0.00016420442822207584,5.1636612648451533e-05,0.0005143006619785772,0.00879651211721642,0.001237127178035818,3.35637982214935e-05,0.0014949659971937525,0.0016777165754587307,0.056828674050253325,0.0002595837063603469,0.0012338568592347493,4.130929011876122e-05,0.0003855533744417715,0.0003238045918163315,0.006678335235866398,0.002721249486573396,0.0002616255040854878,0.00021674468159187533,0.0003741718044038419,0.562064528678395,2.151525527018814e-21,0.00014157037967783793,0.011483122042804812,0.00064384401396038,0.0012108785666061885,0.00014638979685836008,0.0036727401356421957,2.151525527018814e-21,0.006517831431550795,0.00024054055392070338,0.0007221595431438648,0.00010514505250540944,0.00030626965877112816,0.0011650510728806877,0.011075924321561233,0.00013253397246435896,0.00013825703036622896,0.00038008849960314363,0.0016815247756415538,2.151525527018814e-21,4.9872361716296096e-05,0.0004209459693612309,0.0004625134425432344,0.006313436506484008,0.01148054021217239,0.0249759840803979,5.886573841923475e-05,0.0007932459465565665,0.0009466712318882781,0.003536344174856838,0.0005832355398642602,0.003111794400237851,0.005712300274234951,2.151525527018814e-21,0.00018406300883645955,0.00011280448338159641,0.00010671566614013316,0.005607520981069134,0.00039564402916348967,0.002232788646174314,0.00012138907023440148,0.001097278018779595,2.151525527018814e-21,0.0001308127520427439,0.0001008420014513718,2.151525527018814e-21,0.0012737031119951377,0.0003444162063651717,0.00017616691015230046,0.00033284099902981053,0.0001104593205571459,0.008294066360891717,0.0003872745948633865,0.00029635112609157136,0.11391566025528055,0.0006977397284122014,0.00012063603629994489,0.03118464129371609,0.00036145628853916073
